Ygrowth,Igrowth,Cgrowth,N,wgrowth,RB,pi,sigma2,Tgrowth,tauprog_obs
-0.000533385748497881,-0.0342641132147388,-0.00436076455564784,0.0305291770761409,0.00377307703610728,0.00177564541248937,-0.0038922581900118,NaN,-0.016225601667148,0.30159292017619
-0.0077408385939623,-0.0521067480877711,0.00430625452349308,0.0200869806150044,0.00273703156374559,-5.06437803540292e-05,-0.00294670418535301,NaN,-0.0147416540118636,NaN
0.0018992890944745,0.0194425475690249,-0.00418349699318067,0.0189982783820373,0.00287295325198443,-0.00211127654656818,0.0014851659043911,NaN,0.00906680600465621,NaN
1.88514193447033e-05,0.0129219645634326,-0.00545343670324573,0.0191097945666057,-2.30610469078066e-06,-0.00235058502872033,0.00302002662593306,NaN,0.0136527821083293,NaN
0.0127505058349318,0.0106134079631865,0.0140963657989501,0.0164134818767279,0.00324765454409246,-0.00165757287327233,0.00300267319199923,NaN,0.0358691849458901,0.373913581755816
0.00702364055244513,0.0229978244239252,0.00564046846506859,0.0214202185542973,0.00246794918673719,-0.00014122237175411,0.00242093571979643,NaN,0.0123568936897046,NaN
-0.00110641632168913,-0.0398936108892705,0.00985522429777096,0.0237877373851507,0.00292521288635149,0.00280249557849856,0.00175454375635045,NaN,0.0630614389930658,NaN
-0.00431819041115218,0.00864011836965735,-0.00777091921849983,0.0252797543941048,0.000663418497069728,0.00271217506377451,0.00597295803444655,NaN,0.0110488375839553,NaN
0.0072263865666598,0.0500763683239697,0.00110539503474659,0.0298709603713023,0.00309331977294123,0.00264648229241922,0.00221905528657665,NaN,0.0277982238468516,0.396903099980515
-0.00696293527826248,-0.020284056837681,-0.00293557725336459,0.0342986768207094,0.00152492204399011,0.00424651545495975,0.00461265246202405,NaN,-0.00651097324575949,NaN
-0.00268969503082146,0.00408928976441776,-0.00635521833181808,0.0342330438209819,0.00101792437380531,0.00856610592070299,0.00590276807522352,NaN,-0.0458535549743159,NaN
-0.0159603958335532,-0.0568012281279322,-0.00285951131525632,0.0262828208329919,0.000877961040979019,0.0101730036901319,0.00475907497205588,NaN,-0.0180341165747708,NaN
-0.0111094329369922,-0.0441084418328078,-0.00585011680711257,0.0173707820443525,-0.0035526519748821,0.0100670442887851,0.00596019222994639,NaN,-0.0677292071078752,0.326285532766561
-0.00947440063910671,-0.00395735692730841,-0.00795517478305154,-0.000915984545629023,-0.00157373609152091,0.00917001502625672,0.00581326273164364,NaN,-0.0138835037772486,NaN
0.000907478582265189,-0.00382149152789384,0.000551824617680095,-0.011074757761369,0.00586754790790776,0.00747161176990178,0.000126484717449828,NaN,-0.0466936527946208,NaN
-0.0192181752285689,-0.0650117667699984,-0.0127015691466199,-0.0238493734316068,-0.00126919646411607,0.00458260720297243,0.00510571667083217,NaN,-0.025287816855481,NaN
0.0160254005650469,0.102844294534205,0.00357479898903133,-0.024291785267712,0.00133908472311582,0.00178386439917038,0.00703646311798714,NaN,-0.0163463239412115,0.30159292017619
0.000246375052543482,0.0175059730424664,-0.00238644122812072,-0.0262578504255435,0.00119669935923648,-0.0024413721947787,0.00500686513700701,NaN,-0.00937728203256454,NaN
-0.00188451191106948,0.00356286159181924,-0.00226928226614344,-0.0314551492939668,0.00386181542913098,-0.000693105584213136,0.00209348786068577,NaN,-0.0156162159273462,NaN
-0.00539772724253491,-0.0365257724305504,0.00446687474507489,-0.0260491587430627,0.00275333802809284,0.00155370723369068,0.000262289810319307,NaN,0.000583307165474675,NaN
0.00989783106093794,0.0456967391357605,-0.00138274767873671,-0.0191927601813262,0.0152023734050717,-0.000231809168378633,0.00703803060322563,NaN,0.0665478961609787,0.30159292017619
0.0133282537868356,0.0466738073000834,0.00853160983053901,-0.0173245166503193,0.0051602399373085,-0.00322578633959128,-0.00183335447410935,NaN,0.00138922340129761,NaN
-0.00152011531401714,0.00779140852196254,0.00463391674835155,-0.0169746480044033,0.00166880145466307,-0.001344225079398,0.00149114634600991,NaN,-0.00495170792992943,NaN
0.00725322759735385,0.00530591370607998,0.00878590105781062,-0.0118458151681313,0.00254821912095802,-0.00025651608261,0.00463838797103991,NaN,0.0177153007120752,NaN
0.0135724123246189,0.0376237796111174,0.00882075187107344,-0.00212644440356069,0.00102155101234279,0.000739512234253883,0.00341522446112055,NaN,-0.00483887391679921,0.30159292017619
-0.00150596882589489,0.027880148155758,-0.00647451571726744,0.00303273822668171,-0.00296621147070699,0.00417272409589436,0.00720655193311328,NaN,-0.00716196009981423,NaN
-0.0176219030660353,-0.0438120288633868,-0.00755771249579996,0.00451549342505686,-0.00480846067542752,0.00731632528646064,0.0112606436453045,NaN,-0.0146450010438825,NaN
-0.0016674618033869,0.0309290361420928,-0.0122172041306166,0.0042627090490015,-0.00626311689617533,0.0140206797011484,0.0116715553542075,NaN,0.0137037833875149,NaN
-0.0164099122840095,-0.0742058640863692,-0.0081646018129118,-0.00520553802838553,-0.00705124285773253,0.0126476278578802,0.0106814809809024,NaN,-0.0205582960767407,0.30159292017619
-0.00105195847033541,-0.000184228616374283,-0.00160475449398635,-0.00775483701380431,-0.0019146830828898,0.0110039880470116,0.01529769121058,NaN,0.00978781391819134,NaN
-0.0162820585697396,-0.0620686628400171,-0.0077819088736857,-0.0163883063173937,-0.0072501739485782,0.0156999003534584,0.020856039513671,NaN,0.0117438397537684,NaN
-0.0178156182054731,-0.00148230330591974,-0.0284427839244157,-0.0381698139184996,-0.0107887450772562,0.01774037036936,0.0209578424891792,NaN,-0.0539055233021126,NaN
-0.0318723849477828,-0.173444518591871,-0.00528439281945349,-0.0751021397345806,-0.0125236227621253,0.0110609910722591,0.0144239771445596,NaN,-0.0666117563033376,0.30159292017619
-0.00514863929689908,-0.028764629182994,0.00401031541353934,-0.089409765077848,-0.0049497084227821,0.0035986053523717,0.00671755570864876,NaN,-0.223344135032093,NaN
0.0137474528341999,0.0589701120859396,0.0055140848995907,-0.085279424090225,-0.00291685400530907,0.00142216506601495,0.00946576060455697,NaN,0.220609001160299,NaN
0.00330864641709377,0.0145008248046338,0.00120394323097405,-0.0732125228756546,-0.00156537087410881,0.00324576891301574,0.00854365755451683,NaN,0.00632942002738319,NaN
0.0182869647052782,0.0776588499546862,0.010767981132044,-0.0617055712751773,0.00623543427562255,0.00140572107834768,0.0024990699522476,NaN,0.00948200625377155,0.30159292017619
0.000972632620909455,0.0367326502946814,-0.00194092651712775,-0.0662031495348661,0.00443602743721814,-4.24097697732245e-05,0.00197291135439828,NaN,0.00782160375224856,NaN
-0.00179413463817641,-0.00397373209160317,0.00330723382258168,-0.0670285903559416,0.00525464146047703,0.000871144224308271,0.00481863699693166,NaN,0.00576350616260208,NaN
-0.00059167835323932,0.000800035750503313,0.0014823207442851,-0.0664360487615605,-0.0019297121782076,0.00108500925983523,0.00970045180643033,NaN,-0.00472923093260873,NaN
0.00983798485286696,0.0395010371292348,0.00428250107144156,-0.0605344859119894,0.000145564334667708,7.28592600362787e-05,0.00795548272660998,NaN,0.0158339941359054,0.30159292017619
0.00997947183549735,0.0550032839898606,-0.000891835001205723,-0.0462853873182096,0.00368728448406917,-0.000454193375074789,0.00595677824563648,NaN,0.0249343374124949,NaN
0.00839344793112589,0.0393418818679358,0.00301879879875199,-0.0402142579029743,0.00156961214042005,0.000772421856207567,0.00406742387261374,NaN,-0.0013015293798903,NaN
-0.00492633891561396,-0.0111387007811046,-0.00147830544533402,-0.0350202573314391,-0.00433260778230251,0.00240830981335506,0.0133250266648519,NaN,0.0065197986071533,NaN
-0.00178385612150751,0.00548659145689752,-0.00168740929111567,-0.0347770818344229,0.0028309714016279,0.00411532705182644,0.00640492294484998,NaN,-0.0248436441262227,0.30159292017619
0.0214372266924326,0.050980985419534,0.0135194836186598,-0.0104470594006063,0.00258103060305602,0.00471373432270726,0.0108909523039029,NaN,0.0599138971785363,NaN
0.00154031978563567,0.0193003021676792,-0.00418309170797616,-0.0064780275550218,-0.000330181511330591,0.00600769221212548,0.00879406962197196,NaN,0.0218701703398439,NaN
0.00145083951327867,0.0170654165494021,-0.00240442960172739,0.00128110658353364,-0.000248263675559874,0.00801084068563687,0.0122445999475438,NaN,0.0202445969842083,NaN
-0.00618217298466379,-0.00772808865952395,-0.00300463174734712,0.00417669941564647,-0.000620528508549673,0.0116389810671434,0.0100018971562206,NaN,-0.0176413329502547,0.30159292017619
-0.00606410535093622,-0.00781003858516765,-0.00663018136979378,0.00408720952068009,-0.0108501386672015,0.0128346037669855,0.0161625137267179,NaN,-0.00454917930081804,NaN
-0.000972219371372549,-0.018842992006046,0.00387510865043293,0.00837472052073718,-0.00277092118887336,0.0130946860194634,0.0136045648520973,NaN,-0.00456838914629059,NaN
-0.00465811555759017,-0.023063728930262,-0.000598080037102835,0.00630485624999366,-0.00248021851012538,0.0149620395486336,0.0103473292010283,NaN,-0.00599552127266583,NaN
-0.00218670497722679,-0.017381772956838,-0.0011953292162148,-5.57476831408721e-05,-0.00467238642695491,0.0213415046607084,0.0127396327660179,NaN,-0.00760703596332617,0.30159292017619
-0.0363898383037089,-0.0978983204418849,-0.0306095166271026,-0.0215389239329609,-0.00525775677661812,0.0248895619817671,0.0154817121339062,NaN,-0.0463878716744434,NaN
-0.0166775270593984,-0.0784638828104636,0.00351582982593567,-0.0299832592989731,-0.00325046282755694,0.0191872269424643,0.0140517952110899,NaN,0.0222837900217337,NaN
0.0145191731989609,0.073620584751215,0.00377526675400074,-0.0214751122656116,-0.00258114687575108,0.0122573046164943,0.0176907268981988,NaN,0.0270775573601801,NaN
0.0136796544376683,0.0816570893748331,-0.00533558150958104,-0.0196625899211886,-0.00574783789531199,0.0268312322672409,0.017957426451767,NaN,0.023151189801459,0.289014137969329
-0.01569154645171,-0.0435524176327263,-0.0111560093209016,-0.0229524374197139,-0.00254866851399084,0.0285531129859508,0.0115806623179158,NaN,-0.0164776350643065,NaN
0.00203888385317446,0.0403023737179002,-0.00589804020304153,-0.0268688925466627,-0.00058505657118248,0.0314535764563872,0.0106041075868995,NaN,0.00375858138536828,NaN
-0.0166506670346917,-0.0391806470788008,-0.0169660503148408,-0.0342521596775853,-0.00513615151286741,0.0309667584408912,0.00910653395769081,NaN,-0.0604925608614314,NaN
-0.0229785447982537,-0.111394060944118,-0.00183223583644089,-0.053936319032557,-0.000546814084064113,0.0213656836821845,0.00562682737571299,NaN,-0.0641261950526579,-0.0348793164450236
-0.00683336005611941,-0.0121169732728635,-0.00835568747982098,-0.0534741569136914,-0.00425909834103979,0.0229119262993113,0.00486917398697464,NaN,-0.00841716278192933,NaN
-0.00405777555309234,-0.0233318616376966,0.000267411410788552,-0.0639388421127522,-0.00216217429943734,0.023603739601674,0.00603876181924326,NaN,-0.0506880675065572,NaN
-0.00735297444399303,-0.0949677228900501,0.0100763164019137,-0.0763241556692567,-0.00398681041131279,0.015108033238721,0.00227110332645155,NaN,-0.00930013488677111,NaN
0.0038717850270587,0.013644177762647,0.00262631786391542,-0.0737384497627867,0.00327517062861092,0.0109144052989602,-0.000509239319963248,-0.714642011905521,-0.0230226188066526,-0.0348793164450236
0.0205339190096928,0.0665132540799065,0.0140298182096479,-0.065843659072379,0.000403048117480581,0.00936579914226419,-0.000644279629316655,-0.582365595218592,0.0445287398300125,NaN
0.0171806564733377,0.0422891151819908,0.012474218556338,-0.049521146179516,-0.0040856397029352,0.0097327910766384,0.0025418731359397,-0.288358129620266,-0.0450078650270078,NaN
0.0143010891959712,0.0812434795069045,0.00711980923731435,-0.0341246158327912,0.00168436938171277,0.0113378166983093,-0.000485328197581601,0.146048587461828,0.0101941026995989,NaN
0.0173201842078692,0.0780410800358866,0.00129112641673811,-0.0181870406225206,-0.00372358441888966,0.0112645467841244,0.002027273789895,1.01140161695563,0.0202879992653445,-0.0348793164450236
0.0113956716533857,0.0184608355893751,0.00738639773797399,-0.00808042431202693,-0.00185032423263911,0.0118912381591432,0.000485067051582157,0.211702592924504,0.000478077335380586,NaN
0.00166631184371107,0.00743150717535674,-0.00139744803208198,-0.00653690657871131,-0.00146053521199898,0.0140125606762432,0.000808314126316458,0.102229740153556,-0.00877087315976637,NaN
0.00136237901028751,-0.0237464499258482,0.00394877481616394,-0.00296230581603041,-0.00403599019523295,0.0160402679537492,-0.000575933956637995,0.362564851653157,0.0126444635619039,NaN
-0.0019423343506348,-0.0442288789270183,0.0111409308947947,0.00222657972671225,-0.00411469979295511,0.0108655385991629,0.00179474602336851,0.414915759502341,0.0699563918677915,-0.0348793164450236
0.006436856362865,0.00685341155903747,0.00323663165071285,0.00574819676760718,1.38951544490335e-05,0.00893339139950752,-0.00162188606600975,0.158972186155454,-0.121054154269314,NaN
0.00790837646576308,-0.0196227046577416,0.0130915306527206,0.00555151355190642,-0.000784103591907632,0.007577846524293,-0.00202807984841977,0.485933035108779,0.0770632901089923,NaN
0.00346493744483216,0.0312296073386488,-0.00395641651988267,0.00737264464685961,-0.000773001522101264,0.00752064459738948,-0.00246356142130042,0.623203654886791,-0.00716069737350671,NaN
7.0698449891762e-05,-0.00807003770355546,0.00334319193519893,0.00308073213989335,-0.001331378999357,0.00801900858497556,-0.00307273806249262,-0.669917198745319,-0.0135114214194671,-0.0348793164450236
-0.00231353634033655,-0.0209790160887092,-0.00145461356313749,-0.00212108718928139,-0.00242733104807826,0.00734084580809526,-0.00424911547269089,-0.627691333462529,-0.00648195190194428,NaN
0.00413038226896405,-0.0346351056877992,0.0112699418950508,0.00010404422497956,-0.00198039570776067,0.00511520419942442,-0.00395848114164041,0.0743898373353815,0.0111755959008524,NaN
-0.00322494365301202,-0.00559564395491345,-0.000731648073353699,0.00484670462136627,-0.000753317113833213,0.00336065956186384,-0.00260063221134674,0.124247144332043,0.0325429285815262,NaN
0.00148602584191609,0.0201148369477643,-0.00339322062531135,0.0139619296385662,-0.00168576149656975,0.00350835671732111,-0.00170792020835295,0.508214855920399,-0.0176690247260817,-0.296244080579431
0.0042692032942107,-0.0105704464493673,0.00883415463392499,0.016877412489392,-0.00266770296244802,0.00339348303721636,-0.00113144821336972,-0.33190817625502,0.113877274295554,NaN
0.000768569396333565,-0.0129290855902755,0.00583785501438382,0.021091380281538,-0.00224436375985839,0.00445146288666089,-0.000497235213908296,-0.0361098171438998,-0.0335280769840298,NaN
0.00922033677981653,0.0613769414861047,-0.00458591486625127,0.0286106882821535,0.000559725339787525,0.00492677922682332,-0.000102925158240928,-0.420306763189226,0.00626612887361817,NaN
-0.00637278527583524,-0.0561637259779882,0.0102280557603573,0.0267679381099963,-0.00513111534312395,0.00510701254753676,-0.000234183296195154,-1.5639324363921,-0.025929541567883,-0.614697811697966
0.00219042686089837,0.0109911910640865,0.00132320391451789,0.0382497232586916,-0.000627020374452298,0.00448425057816466,0.00164892490106874,-2.10126003079594,-0.00858347771850581,NaN
-0.00292069107462906,-0.011385888596601,0.00189384487177823,0.0382907793427716,-0.00539897819840453,0.0056966400347079,0.00384759678132942,-1.93929626143105,0.000819433824903523,NaN
0.00733977639449273,0.00569801782427999,0.00545677693733947,0.0466367920674537,0.000943706136569116,0.0077249221704652,0.000575852885347474,-1.28136573010874,0.00658371723060875,NaN
0.00151649517111889,0.0256229230229245,-0.00158543360332654,0.0536232062801574,-0.00195783240921267,0.00891707046464391,0.00232053083486486,-0.911692762774004,0.0412691344361567,-0.614697811697966
-0.00196974236019893,-0.0224651300350423,0.000177060569967123,0.0549707215231088,-0.00468494239304708,0.0112971118532059,0.00255753907436576,-0.527110838784511,-0.0226373610156182,NaN
-0.00209922791218626,-0.0193050280326115,0.000980296890781927,0.0546859566491982,0.000271568589325071,0.0119888689845266,-0.000760341494926407,-0.0408992249715814,-0.00173644959121105,NaN
-0.00381296516584934,-0.0151755293895924,-0.00216618736573483,0.0523735080886434,0.00204634874457741,0.010417482543929,-0.000941772101296066,0.65639772865143,0.00178182730594096,NaN
0.00454969799083398,-0.00317184354946103,0.00480676797479117,0.0522911978974143,-0.000381108556270399,0.00926791187568796,0.00269605864152902,1.53097697980642,-0.0218887961995828,-0.614697811697966
-0.00682887885555145,-0.0147161506468741,-0.0062986698744223,0.0455250211543685,-0.00355062711678357,0.00837833012445117,0.00310223459439454,0.00442137288570166,0.00439573798917842,NaN
-0.00539579841219413,-0.0297653266475453,0.000809175196035281,0.0376585062095378,-0.00168143317158577,0.00836200012788021,0.000498241503585264,0.142429772502804,-0.00194072814113205,NaN
-0.015388609091504,-0.0695664689918494,-0.00914595174483114,0.030605689809704,-0.00159485033944297,0.00815785266737802,-0.000628092745908779,0.466268506229847,-0.0157461843668094,NaN
-0.016950358373486,-0.041591648573323,-0.0155226062479064,0.0179247488838534,-0.00463559119131675,0.00713648975374467,0.00171626187582754,-0.108119374928058,-0.0368557928407624,-0.512915117388023
-0.00318313203694837,-0.0125668938705004,-0.00085459445632853,0.00931041750492945,-1.39264627452456e-05,0.00390210918336127,-0.000723238496754795,0.21847163675284,-0.0140103490195442,NaN
-0.00227885567601666,0.00718802108460754,-0.00326510551545002,0.00546299151564078,-0.00244668664443838,0.00251508380167034,-0.000261842999479376,0.374517395419264,-0.00751743408661858,NaN
-0.00318267700913295,0.019208383722399,-0.0064326953906151,0.0012204324207099,-0.00252947088338675,0.00197288245095719,-0.00210993404666679,0.57428597664962,0.00224338795596119,NaN
0.00451547177352123,-0.0337873180972142,0.013856977852956,-0.00720724142568852,-2.21004043275024e-05,-6.71120049150001e-05,-0.00433010555008748,0.510083594626153,-0.00631388593678522,-0.512915117388023
0.00568212081816992,0.0437740116849831,0.000177676113263457,-0.00600076528626747,-0.000780403403762637,-0.00202876965719624,-0.00204745371067381,0.137546211411373,0.00471021927128008,NaN
0.0036841393716927,-0.00137862047901964,0.00491917612785063,-0.00694047585539792,-0.000326438742285235,-0.00265599281238924,-0.00316453572583894,0.667310450175214,-0.00313366630984062,NaN
0.00462360388575172,0.0182302689037183,0.00472355383819999,-0.00314432635758521,-0.00234484655103852,-0.00392815251606973,-0.00118416212296355,0.421959360334343,0.0339359226262706,NaN
-0.00407620924170788,0.0111704488144863,-0.00305092783288298,0.00293542150527593,9.6153308495311e-05,-0.00447385963372655,-0.00244507519760459,-0.0210064484854442,-0.0363861090452064,-0.268073203612735
-0.000151383576276263,-0.00354847940962482,0.00258645013019841,0.0120310710072795,-0.00240632296470602,-0.00446558912182311,-0.00211231501865792,-0.07690734859397,0.0438816812991694,NaN
-0.00157259008001893,-0.0120924175010475,0.00222116695349638,0.0150345288733345,-0.00214022063131837,-0.00456483977944018,-0.00210382279631835,0.320713773849428,-0.0052527524631602,NaN
0.00705810426632785,0.0380944805345859,0.00177847209940073,0.0216298982093841,0.000120514093282048,-0.00441596748678017,-0.00259912167976071,0.12405146227954,0.0540662817605556,NaN
0.00350628299924876,0.029020694589692,0.00290378221301733,0.0249996303112994,0.0010393274437843,-0.00458965398309179,-0.00327269271649408,-0.46534375434598,-0.036334526709957,-0.268073203612735
0.00760764809787156,0.0390432307104213,0.00120218674436277,0.0390286727669178,-0.00171802258165134,-0.00403561673265573,-0.00322403879464892,-0.116533922120654,0.0421357814056376,NaN
-0.000513113858450384,-0.0236927964996503,0.00170762688724178,0.047713671041274,-0.000891264397661535,-0.00223504964588098,-0.00231151524221771,0.0994957649794665,-0.00744619148696606,NaN
0.00478130230216683,0.0307145417346057,0.00268811286538505,0.0490287279447799,0.000255500312760875,-0.000882628276002561,-0.00262592995324537,-0.495064250983128,0.0125735551054712,NaN
-0.00320550131605297,0.00227469937606846,-0.00538731271278571,0.0508385611612185,-0.000650064807563372,0.000797103361945157,-0.00264104568592158,-1.33431707393003,0.0063202639121181,-0.268073203612735
-0.00369678565393712,-0.0302808741751242,0.00234475407781563,0.0468318827955256,-8.98506635029943e-05,0.00238366804308887,-0.00324178330622546,-1.25788156215619,0.0184241170050528,NaN
